"id","created_at","source_name","layer","trust","region","domain","title","summary","url","keywords_hit","processed","result"
"41","2026-03-24 16:00:41.363661+00","Reuters / AP News","L0","HIGH","Middle East / Levant","Military / Diplomatic / Crisis","Israel military to occupy swathe of southern Lebanon; diplomatic efforts gather pace amid Iran airstrikes","Israeli Defence Minister announces occupation posture in southern Lebanon concurrent with reported Iranian strikes on Israel and Gulf states. Diplomatic channels activating. UN reports sharp escalation in drone attacks on civilians (Sudan hospital strike). Al Jazeera reports Israeli strike on Tyre during live broadcast.","https://news.google.com/rss/articles/CBMivAFBVV95cUxQWnhpTVZWTm5IVFdUc0VzbnpHMXF5MFlMM0hWWDM5ZVV0ZWsxZmRvcTlWZks5OGZCT3huSnpsdUFfMXRLVnowTllnV3Q4eDlGUzdpbDgybjB2ZjBKQmZ5NmpFUGVpcjJIRUJFZGQxUFVzbnJEM21qNllDdUl6aGVrRVFkdGlpcnE5azhnVlJZUElEeWpyQ0JlTHJ0UjdlamFoVUVteC1pdTJaNGc4NzZhNl9kMTFvbGt2al9QRQ","","True",""
"40","2026-03-24 13:00:29.039652+00","TASS","L0","HIGH","Middle East / Iran","Military Strike / Infrastructure / Environmental Damage / Sanctions Escalation","US-Israeli strikes on Iran oil storage facilities; TASS reports ecocide claim, mass evacuation from Tehran","Iran's UN mission alleges strikes on Tehran oil storage caused ecocide, triggering mass civilian evacuation from capital of 13M. UNESCO mobilizing expert teams for damage assessment. Iranian lawmaker confirms no active ceasefire negotiations despite conflict escalation.","https://tass.com/world","","True",""
"39","2026-03-24 10:00:31.643505+00","Al Jazeera","L0","HIGH","Middle East (Iran-Israel)","Military Strike/Escalation","Drone footage shows aftermath of Iranian missile attack in Tel Aviv","Iranian missile strike on Tel Aviv documented via drone footage. Escalation in Iran-Israel kinetic operations. Strait of Hormuz economic impact compounding regional crisis.","https://www.aljazeera.com/video/newsfeed/2026/3/24/drone-footage-shows-aftermath-of-iranian-missile-attack-in-tel-aviv","","True",""
"38","2026-03-24 07:00:32.872482+00","UN News","L0","HIGH","Eastern Europe / Ukraine","armed_conflict","Ukrainian violence 'worse than ever' as Russian strikes surge; UN Security Council briefing","UN political and peacebuilding affairs head briefs Security Council that four years after Russia's full-scale invasion, violence in Ukraine is escalating beyond previous levels with surging Russian missile/artillery strikes. European members requested open briefing following intensified kinetic operations.","https://news.un.org/en/story/2026/03/1167185","","True",""
"37","2026-03-24 04:00:38.014641+00","TASS","L0","HIGH","Iran / Persian Gulf","Military Operations / Energy Infrastructure","Israel, US strike gas pipeline and distribution station in Iran","Joint US-Israeli strikes on Iranian energy infrastructure (gas pipeline, distribution station). Infrastructure and neighboring residential buildings damaged. No casualties reported at time of publication. Follows pattern of escalating strikes on Iranian energy sector.","https://tass.com/world/1853247","","True",""
"36","2026-03-24 01:00:34.772549+00","TASS / Al Jazeera","L0","HIGH","Middle East / Iran-Israel / South Asia","MILITARY / DIPLOMACY","Iran IRGC confirms missile strikes on Israel, Dimona, Eilat; Pakistan offers to host US-Iran talks","Iran's IRGC confirmed delivery of ballistic/cruise missile strikes targeting Dimona nuclear facility and Eilat military base, plus US army bases. Simultaneous: Pakistan Foreign Ministry (via diplomat Tahir Hussain Andrabi) announces readiness to host US-Iran ceasefire talks if both sides agree. Iran's Supreme Leader adviser Mohsen Rezaei demands full sanctions lift and war reparations before cessation of hostilities.","https://tass.com/world/1774311104","","True",""
"35","2026-03-23 22:00:33.202775+00","UN News","L0","HIGH","Ukraine / Eastern Europe","Military / Humanitarian Crisis","UN Security Council Briefing on Ukraine: Surge in Russian Strikes Since 19 March","Security Council met for open briefing on Ukraine following 18 March letter from Kyiv. Since 19 March, at least 25 civilians killed and 130+ injured in strikes across Donetsk, Sumy, Zaporizhzhia. European members requested meeting citing escalation in Russian attack intensity.","https://news.un.org/feed/view/en/story/2026/03/1167185","","True",""
"34","2026-03-23 19:00:38.720016+00","Reuters via Google News","L0","HIGH","Middle East / Persian Gulf","Maritime Interdiction / Economic Coercion","Iran threatens full Gulf closure and mine-laying in response to coastal attacks","Iran warns of unilateral closure of Strait of Hormuz and mine-laying operations in response to Israeli/US strikes launched 28 Feb 2026. Threatens escalation tied to cultural/military targets damaged in prior 3 weeks. Commodity and fertilizer shortages now acute per UN reporting.","https://news.google.com/rss/articles/CBMiugFBVV95cUxQQ0RHekRXX282RGdBRFhZTkRPTGluSnpiS2hYMUVRSGlmMUo4aVhyVEowTWFwYXF2N2k4TGM2OGpWaWoydEJrbE9SUXE3aXExaVVCMEZRY1EzLXVTa3o1RGJnRzYzOU4tVXJsdXQ5c2RLQ3ZxdEszNmREZDFDa29lbXdUWDVjSjBwSlMyWVM4LU1BaUsyaEFncmJIU3RoMGFzR054YzNpbmRPNDN2YWhsYnk5UmNqTHBQSWc","","True",""
"33","2026-03-23 16:00:47.054439+00","Reuters via Google News; UN News","L0","HIGH","Middle East / Iran","Military/Kinetic","Israeli Military Conducts Strikes in Tehran; Middle East War Enters Fourth Week","Israeli military confirmed active strikes targeting Tehran on 23 Mar 2026. Conflict escalated to fourth week with cultural heritage damage across Iran, Israel, Lebanon. Humanitarian crisis ongoing. UN reports civilian displacement and casualties.","https://news.google.com/rss/articles/CBMiqwFBVV95cUxOdV9Vc000R2tvNUtON0laUDVxamFTZmlURjdzQ3pjdnBJX0VTOXZZT25lMHJEbjZlSFR1LS0weGtqaXFRenAyYk80Zk9mdTZ0bUp3bDZpXzRaNkVFZXBfLXR3MTV2MnI5bm9QNGdFWWNCZU81M0prZW5LZ20zNC1Ua0NvM202dDREWHg2TXBqdXFkT3B1RThVemhfd0R1OEJRYS1BQzJoZjZKOXc","","True",""
"32","2026-03-23 13:00:42.088531+00","Reuters via Google News","L0","HIGH","Middle East / Persian Gulf","Military / Diplomacy","Trump backs down on Iran strikes; US-Iran talks underway amid Middle East war escalation","US President Trump has reversed escalatory posture on Iran, declining strikes on power infrastructure. Reports indicate US-Iran diplomatic engagement underway. Simultaneously, Middle East conflict entering fourth week with humanitarian crisis, Hormuz shipping attacks, and Israeli phosphorus munitions strikes in Lebanon reported.","https://news.google.com/rss/articles/CBMimwFBVV95cUxNWUdURG8xREZXeEtKd25iNE45dnpiSlpVbG9RSS03S01rQWtvb19fVDF0eWZBZUxqR2k2QU13R3pOOEhycUdZU0VoWGlsbllSQkYyTVhkejZxbjYtZ08wdjdTZTkwT01wSi05OUtlZ0dMUU5RQzhjT1JoNTFReWcyY0p1b0loTXAyMDYzR25memU4aU0wQTlJOE9SUQ","","True",""
"28","2026-03-23 01:00:40.51402+00","Al Jazeera / TASS / DoD News","L0","HIGH","Middle East / Persian Gulf / Levant","Military/Strategic/Energy Security","Iran War Escalation: Tehran Threatens Complete Hormuz Closure if Power Plants Targeted; UAE Intercepts Cruise Missiles","Iran threatens complete blockade of Strait of Hormuz if power plants are struck in ongoing US-Israel military campaign (Operation Epic Fury). UAE Defense Ministry reports interception of Iranian cruise missiles. UN reports 1,000+ killed in Lebanon since war start. Gold prices volatile ($4,450-$4,504). Missile reportedly landed in Lebanon (first such incident). DoD confirms 'thousands of Iranian targets' hit.","https://www.aljazeera.com/news/liveblog/2026/3/23/iran-war-live-tehran-vows-to-completely-close-hormuz-if-power-plants-hit","","True",""
"27","2026-03-22 22:00:39.685338+00","TASS / DoD / UN News","L0","HIGH","Middle East (Iran-Israel-Lebanon axis)","Military/Crisis","US-Israeli strikes on Iran nuclear facilities; escalation into Lebanon ground operations","IDF approves ground operations against Hezbollah in Lebanon (Eyal Zamir statement, 22 Mar 22:51 UTC+3). Hezbollah confirms Mount Meron airbase attacked by kamikaze drones (4+ strikes). US-Israeli strikes on Iran nuclear sites confirmed by UN; 1,000+ killed in Lebanon since operation start. Iran FM Abbas Araghchi demands compensation, frames strikes as act of aggression. DoD reports 'thousands of Iranian targets' hit during Operation Epic Fury.","https://tass.ru/en/world","","True",""
"26","2026-03-22 19:00:40.584826+00","DoD News","L0","HIGH","Middle East / Persian Gulf","Military Operations / Crisis Escalation","US Escalates Iran Military Operations; DoD Reports Thousands of Targets Hit in Operation Epic Fury","U.S. Department of Defense confirms thousands of Iranian military targets struck in ongoing Operation Epic Fury. Concurrent reports from TASS and UN News indicate F-15 downing claims near Hormuz Strait, 1,000+ killed in Lebanon, Iran nuclear facility hit. Zelenskyy simultaneous diplomatic pressure on allies suggests broader regional destabilization.","https://www.war.gov/News/News-Stories/Article/Article/4440215/this-week-in-dow-u-s-delivers-devastating-combat-power-to-iran/","","True",""
"25","2026-03-22 16:00:35.390348+00","UN News, Al Jazeera, DoD News, Google News Reuters","L0","HIGH","Middle East (Lebanon, Iran)","Military Conflict / Nuclear Escalation","US-Israel War on Iran Escalates: 1,000+ Killed in Lebanon, Iranian Nuclear Facility Hit, Energy/Water Infrastructure Threatened","UN officials report 1,000+ killed and 2,584 injured in Lebanon since start of US-Israel war on Iran. Iranian nuclear facility struck. Trump-Iran threats to escalate to energy and water infrastructure attacks. DoD reports 'devastating combat power' delivered in Operation Epic Fury with thousands of Iranian targets hit.","https://news.un.org/en/story/2026/03/1167175","","True",""
"24","2026-03-22 13:00:48.837523+00","Al Jazeera, TASS, DoD News","L0","HIGH","Middle East / Persian Gulf","Military / Strategic Competition","Iranian drone and missile strikes on Israeli targets; US retaliatory operations ongoing","Iran conducted drone strikes on Israel's Ben Gurion airport and central Tel Aviv on 22 Mar 2026. Concurrently, US military reports 'devastating combat power' delivered against Iranian targets under Operation Epic Fury, with thousands of targets struck. Strait of Hormuz closure implications emerging; Japan considers minesweeping contingency if ceasefire reached. Oil price stabilization measures discussed (US 30-day sea sale exemption).","https://www.aljazeera.com/video/newsfeed/2026/3/22/moment-iranian-strike-hits-central-tel-aviv","","True",""
"23","2026-03-22 10:00:39.84719+00","TASS (citing media reports); DoD News; Al Jazeera","L0","HIGH","Middle East / Israel-Iran","Military / Crisis Escalation","Iranian drone strike on Israel's Ben Gurion airport; US-Israeli strikes on Iran ongoing","Iranian military conducted drone strike on Israel's Ben Gurion airport using advanced Arash-2 drones. US operations (Operation Epic Fury) have targeted thousands of Iranian targets. Escalatory cycle active with regional missile/drone attacks. Saudi Arabia ordering Iranian military attaché and four embassy staff to leave indicates diplomatic rupture. Ceasefire discussions referenced in Japan/Hormuz context suggest potential off-ramp, but kinetic phase ongoing.","https://tass.com/world (Iranian army delivers drone strike) / https://www.war.gov/News/News-Stories/Article/Article/4440215/this-week-in-dow-us-delivers-devastating-combat-power-to-iran","","True",""
"21","2026-03-22 04:00:38.331952+00","Reuters (via Google News) + DoD News + Al Jazeera","L0","HIGH","Middle East (Iran-Israel-Saudi nexus)","Military/Diplomatic","Iran Military Escalation & U.S. Kinetic Response; Saudi Diplomatic Rift","Saudi Arabia expels Iranian military attaché and four embassy staff (diplomatic escalation signal). DoD announces 'Operation Epic Fury' targeting thousands of Iranian positions across multiple domains. Al Jazeera reports Iran latest attacks on Israel and potential Houthi-Iran coordination. U.S. simultaneously messaging 'winding down' war while deploying additional forces—classic escalatory ambiguity.","https://news.google.com/rss/articles/CBMiwAFBVV95cUxOQVBJc2d0ZnBnODBFVHlXVUhYYkZsdEpCR183amVMOUU0VDNHeXZaOHR3VkU3Umh3b29obVk0LVUydDRtZ1g4LUdoR21nVjlTMVhQa1pVUTA0SlphN0VoQUk4aXcwWG1HSjRVdG0wZjRmUTFIc1k0OGJCTWVNdmtJSkwwTXBweTlLTmpDcGpzLV9SVzZfWkNmTVd5bU15Q3l4SDVUSkxJOEF1U280MFpvUUIyREl2UkdkMFhXR2RkZTM","","True",""
"20","2026-03-22 01:00:43.855014+00","Al Jazeera / DoD News","L0","HIGH","Middle East / Persian Gulf","Military / Diplomatic / Economic","Trump threatens attacks on Iranian power plants over Strait of Hormuz; US delivers 'devastating combat power' in Operation Epic Fury","Trump escalates rhetoric threatening infrastructure strikes on Iran over Hormuz chokepoint control. DoD reports thousands of Iranian targets hit during Operation Epic Fury. Concurrent signals: Saudi Arabia expels Iranian military attaché + 4 embassy staff (diplomatic rupture); US oil diplomacy attempting 30-day Iranian sea sales window (price management). Mixed messaging: de-escalation rhetoric paired with force posture increase.","https://www.aljazeera.com/news/liveblog/2026/3/22/iran-war-live-trump-threatens-attacks-on-power-plants-over-hormuz-strait","","True",""
"16","2026-03-21 13:00:34.327204+00","Al Jazeera / Reuters (via Google News)","L0","HIGH","Middle East / Iran","Nuclear Proliferation & Military Escalation","US-Israel Airstrike on Iran's Natanz Nuclear Facility","Iran officially claims US and Israel conducted a coordinated military strike targeting the Natanz uranium enrichment facility. DoD corroborates with Operation Epic Fury report detailing 'devastating combat power' delivered against Iranian targets. Timing coincides with 30-day US oil sales waiver reducing sanctions pressure, signaling coordinated diplomatic-military strategy.","https://www.aljazeera.com/news/2026/3/21/iran-says-us-and-israel-attacked-natanz-nuclear-facility","","True",""
"13","2026-03-21 04:00:43.604943+00","DoD News + TASS/OFAC","L0","HIGH","Middle East (Iran); Global Energy Markets","Military Ops + Sanctions + Energy Economics","Operation Epic Fury: US 'Devastating Combat Power' Against Iran; Oil Markets Stabilization & Sanctions Relief in Parallel","DoD reports thousands of Iranian targets hit in ongoing Operation Epic Fury. Simultaneously, US Treasury (OFAC) issued General License allowing 30-day Iranian oil sales at sea (~140M barrels); US lifted sanctions on two Russian individuals (Korzhavin/Korzhavina). TASS reports global airline capitalization lost $53B due to Iran situation; FT signals investor expectations of further share decline.","https://www.war.gov/News/News-Stories/Article/Article/4440215/this-week-in-dow-us-delivers-devastating-combat-power-to-iran/","","True",""
"12","2026-03-21 01:00:40.787237+00","Al Jazeera (VERIFIED), DoD News (VERIFIED), TASS (VERIFIED)","L0","HIGH","Middle East (Iran, Israel, Saudi Arabia, UAE, Strait of Hormuz)","Military/Crisis + Sanctions/Energy","Iran War Escalation: Trump Rejects Ceasefire; US-Israeli Strikes Ongoing; Khamenei Issues Defiant Message","Active US-Israeli military campaign (Operation Epic Fury) against Iran targets continues. Trump administration explicitly rejects ceasefire proposals. Khamenei responds with defiant message. DoD reports 'devastating combat power' delivered; thousands of Iranian targets struck. TASS reports 19 UAVs destroyed near Moscow; Iran threatens strike on UAE if provoked. US Treasury authorizes Iranian oil transactions for 30 days (through April 19), signaling sanctions modulation amid conflict.","https://www.aljazeera.com/news/liveblog/2026/3/21/iran-war-live-trump-says-other-nations-have-to-protect-hormuz-from-iran","","True",""
"11","2026-03-20 22:00:37.964829+00","Reuters / TASS / Fox News","L0","HIGH","Middle East / Persian Gulf / Red Sea","Military Operations / Escalation / Diplomacy","UK Approves US Use of British Bases for Iran Strikes; US Amphibious Force Surge to Middle East","UK government authorized US military operations from British sovereign territory targeting Iranian missile sites. Concurrent with amphibious task force (4,500 sailors/Marines) deployment from US coasts to Middle East, ETA ~30 days. US officials report 230+ service members wounded (TBI-heavy) from ongoing US-Israeli strikes. Iranian MFA demands Muslim states reject 'aggression' in action, not words. Sanctions relief discussions underway (US Energy Secretary statement on Iran oil sanctions removal).","https://news.google.com/rss/articles/CBMi0wFBVV95cUxQVzkwcERqWEFrVDk5YmNCM0hXMHhxRThYYXp0cVFXQ2p3dm1KRmFtZUY1NEZWQVNWQy0yZzJ2eldPaXRIdUVBcFJtRU9KTTV4d092aWlKU1dBSVE3b2lLemFYM29PTVprS1ZqUl9QMDRROHV2MGhCakNEcHVTaVllZnFPNHBvZlhBdXFnNFFHR0VT","","True",""
"9","2026-03-20 16:00:43.628935+00","Reuters via Google News / UN News","L0","HIGH","Middle East / Iran / Saudi Arabia","Military/Strike","Iran Revolutionary Guards Spokesperson Killed in Strike; Middle East Energy Infrastructure Under Attack","Iran's Revolutionary Guards spokesperson killed in airstrike; UN News reports strikes hitting Middle East energy infrastructure triggering broader regional escalation. SAMREF refinery (Saudi Aramco-Exxon JV) in Yanbu targeted. Energy shocks reported across region with counter-strikes ongoing.","https://news.google.com/rss/articles/CBMivgFBVV95cUxPSEZKbEdzOEx2OEViWmJmNHZQOUtJOUMzRl9lMnNpWEtXSncwa0JlQmNWazc2SlBGcEllXzBIQkVmS0VJX0s4WnJfSGZnc2t2YVB1eU1jNjlrTDFVZE1YUTJyT2Z2UVNIZm9IeTBWS0liOWFSdXlIRy1taG9JRmVHc0hXUDZDcVpKalFLODh6dkVpWnA2Q01xZmhzZUYydW9aRnNrWWhVc1Bl","","True",""
"8","2026-03-20 13:00:43.050058+00","Al Jazeera / Reuters (via Google News)","L0","HIGH","Middle East / Iran","Military Kinetic / IRGC Leadership","Iran's IRGC Spokesman Ali Mohammad Naini Killed in US-Israeli Strike","Iran's Islamic Revolutionary Guard Corps (IRGC) announced the death of spokesman Ali Mohammad Naini in a US-Israeli military strike. This represents direct kinetic action against Iranian military command-level personnel, escalating the Middle East conflict into active strike operations on Iranian soil. Confirmation via state media indicates official acknowledgment and likely response signaling.","https://www.aljazeera.com/news/2026/3/20/irans-irgc-says-spokesman-ali-mohammad-naini-killed-in-us-israeli-attack","","True",""
"7","2026-03-20 10:57:29.84604+00","Anadolu Agency + TASS + Borzou Daragahi (x.com)","L0","High","Middle East","ground_conflict","Mujtaba Khamenei assumes Iran command; Hormuz oil flows down 86% — Op Epic Fury Day 20","Leadership transition confirmed in Iran following Supreme Leader Khamenei's reported death during US-Israeli Operation Epic Fury. Mujtaba Khamenei has assumed effective command. Iran's Operation True Promise 4 is in its 40th stage, continuing strikes on US bases and Israeli cities. Strait of Hormuz oil flows down 86%, 700+ tankers queued. Iran conditions reopening on full ceasefire compliance.","https://www.aa.com.tr/en/middle-east/us-targets-irans-military-command-missile-sites-naval-assets-in-first-48-hours-of-operation-epic-fury-centcom/3847478","","True",""
"6","2026-03-20 10:13:14.257516+00","Reuters via Google News","L0","HIGH","Middle East","Military/Strikes","Iran Revolutionary Guards Spokesperson Killed in Strike; Regional Escalation Risk","Iran's Revolutionary Guards confirmed the death of a high-ranking spokesperson in a strike on Friday. State TV reports indicate tactical targeting. Occurs within context of broader Middle East conflict escalation involving Israel, Gaza displacement, and regional energy disruption.","https://news.google.com/rss/articles/CBMivgFBVV95cUxPSEZKbEdzOEx2OEViWmJmNHZQOUtJOUMzRl9lMnNpWEtXSncwa0JlQmNWazc2SlBGcEllXzBIQkVmS0VJX0s4WnJfSGZnc2t2YVB1eU1jNjlrTDFVZE1YUTJyT2Z2UVNIZm9IeTBWS0liOWFSdXlIRe1taG9JRmVHc0hXUDZDcVpKalFLODh6dkVpWnA2Q01xZmhzZUYydW9aRnNrWWhVc1Blbnd","","True",""
"5","2026-03-20 10:09:01.233086+00","Reuters via Google News","L0","HIGH","Middle East / Persian Gulf","Military / Kinetic Ops","Iran Revolutionary Guards Spokesperson Killed in Strike; SAMREF Refinery Targeted","Iran's Revolutionary Guards spokesperson killed in apparent Israeli strike (Fri 20 Mar 06:00 UTC). Concurrent targeting of Saudi Aramco-ExxonMobil SAMREF refinery in Yanbu, Saudi Arabia by drone/missile. Escalation signal within active Iran-Israel conflict theater.","https://news.google.com/rss/articles/CBMivgFBVV95cUxPSEZKbEdzOEx2OEViWmJmNHZQOUtJOUMzRl9lMnNpWEtXSncwa0JlQmNWazc2SlBGcEllXzBIQkVmS0VJX0s4WnJfSGZnc2t2YVB1eU1jNjlrTDFVZE1YUTJyT2Z2UVNIZm9IeTBWS0liOWFSdXlIRSBtaG9JRmVHc0hXUDZDcVpKalFLODh6dkVpWnA2Q01xZmhzZUYydW9aRnNrWWhVc1Bl","","True",""
"4","2026-03-20 10:04:25.013287+00","Reuters via Google News","L0","HIGH","Middle East / Global","Military Strike + Strategic Escalation + Energy Markets","Iran Revolutionary Guards Spokesperson Killed in Strike; US Weighs Further Iran Assault","Iranian state TV reports death of IRGC spokesperson in strike; simultaneous reporting indicates US Treasury considering sanctions removal on Iranian oil in tankers (Bessent statement); CSIS warns chokepoint threatens global food security; SAMREF refinery in Yanbu targeted; Middle East war disrupting air defense supply chains to Ukraine.","https://news.google.com/rss/articles/CBMivgFBVV95cUxPSEZKbEdzOEx2OEViWmJmNHZQOUtJOUMzRl9lMnNpWEtXSncwa0JlQmNWazc2SlBGcEllXzBIQkVmS0VJX0s4WnJfSGZnc2t2YVB1eU1jNjlrTDFVZE1YUTJyT2Z2UVNIZm9IeTBWS0liOWFSdXlIZS1taG9JRmVHc0hXUDZDcVpKalFLODh6dkVpWnA2Q01xZmhzZUYydW9aRnNrWWhVc1Blwccc","","True",""
